1470591.BW41_01176,BW41_01176,annotation&nbsp;not&nbsp;available,91.4
1470591.BW41_02554,BW41_02554,annotation&nbsp;not&nbsp;available,91.4
1470591.BW41_03199,treY,annotation&nbsp;not&nbsp;available,91.4
1470591.BW41_02092,rplC,50S&nbsp;ribosomal&nbsp;protein&nbsp;L3,91.3
1470591.BW41_04051,BW41_04051,annotation&nbsp;not&nbsp;available,91.3
1470591.BW41_03599,BW41_03599,annotation&nbsp;not&nbsp;available,91.3
1470591.BW41_02054,purS,Phosphoribosylformylglycinamidine&nbsp;synthase&nbsp;subunit&nbsp;PurS,91.3
1470591.BW41_01307,BW41_01307,annotation&nbsp;not&nbsp;available,91.3
1470591.BW41_01125,atpD,ATP&nbsp;synthase&nbsp;subunit&nbsp;beta,91.3
1470591.BW41_02268,gmk,Guanylate&nbsp;kinase,91.3
1470591.BW41_01454,argD,annotation&nbsp;not&nbsp;available,91.3
1470591.BW41_01789,BW41_01789,annotation&nbsp;not&nbsp;available,91.3
1470591.BW41_01167,BW41_01167,annotation&nbsp;not&nbsp;available,91.2
1470591.BW41_00510,lolD,Lipoprotein-releasing&nbsp;system&nbsp;ATP-binding&nbsp;protein&nbsp;LolD,91.2
1470591.BW41_03474,dnaQ,DNA&nbsp;polymerase&nbsp;III&nbsp;subunit&nbsp;epsilon,91.2
1470591.BW41_01441,BW41_01441,annotation&nbsp;not&nbsp;available,91.2
1470591.BW41_01145,rmlC,"dTDP-4-dehydrorhamnose&nbsp;3,5-epimerase",91.2
1470591.BW41_00548,BW41_00548,annotation&nbsp;not&nbsp;available,91.2
1470591.BW41_00391,nuoD,NADH-quinone&nbsp;oxidoreductase&nbsp;subunit&nbsp;D,91.2
1470591.BW41_00358,BW41_00358,annotation&nbsp;not&nbsp;available,91.2
1470591.BW41_01836,EZP53695.1,annotation&nbsp;not&nbsp;available,91.2
1470591.BW41_03601,tolB,Protein&nbsp;TolB,91.1
1470591.BW41_01174,BW41_01174,annotation&nbsp;not&nbsp;available,91.1
1470591.BW41_00674,gor,annotation&nbsp;not&nbsp;available,91.1
1470591.BW41_01157,BW41_01157,annotation&nbsp;not&nbsp;available,91.0
1470591.BW41_03375,BW41_03375,annotation&nbsp;not&nbsp;available,91.0
1470591.BW41_03493,holA,annotation&nbsp;not&nbsp;available,91.0
1470591.BW41_00771,cyoE,Protoheme&nbsp;IX&nbsp;farnesyltransferase,91.0
1470591.BW41_03039,BW41_03039,annotation&nbsp;not&nbsp;available,91.0
1470591.BW41_02678,BW41_02678,annotation&nbsp;not&nbsp;available,91.0
1470591.BW41_03806,BW41_03806,annotation&nbsp;not&nbsp;available,91.0
1470591.BW41_01762,BW41_01762,annotation&nbsp;not&nbsp;available,90.9
1470591.BW41_01885,BW41_01885,annotation&nbsp;not&nbsp;available,90.9
1470591.BW41_00589,accA,Acetyl-coenzyme&nbsp;A&nbsp;carboxylase&nbsp;carboxyl&nbsp;transferase&nbsp;subunit&nbsp;alpha,90.9
1470591.BW41_01142,fabH_1,annotation&nbsp;not&nbsp;available,90.8
1470591.BW41_02442,BW41_02442,annotation&nbsp;not&nbsp;available,90.8
1470591.BW41_03315,BW41_03315,annotation&nbsp;not&nbsp;available,90.8
1470591.BW41_02143,BW41_02143,annotation&nbsp;not&nbsp;available,90.6
1470591.BW41_00480,BW41_00480,Cell&nbsp;shape-determining&nbsp;protein&nbsp;MreC,90.6
1470591.BW41_03043,tilS,tRNA(Ile)-lysidine&nbsp;synthase,90.6
1470591.BW41_03807,ligA,DNA&nbsp;ligase,90.5
1470591.BW41_00397,nuoH,NADH-quinone&nbsp;oxidoreductase&nbsp;subunit&nbsp;H,90.5
1470591.BW41_01850,BW41_01841,annotation&nbsp;not&nbsp;available,90.4
1470591.BW41_02845,BW41_02845,annotation&nbsp;not&nbsp;available,90.4
1470591.BW41_04052,BW41_04052,annotation&nbsp;not&nbsp;available,90.4
1470591.BW41_02027,BW41_02027,annotation&nbsp;not&nbsp;available,90.4
1470591.BW41_01273,BW41_01273,annotation&nbsp;not&nbsp;available,90.3
1470591.BW41_02768,BW41_02768,annotation&nbsp;not&nbsp;available,90.3
1470591.BW41_00751,BW41_00751,Heme&nbsp;exporter&nbsp;protein&nbsp;B,90.3
1470591.BW41_03175,rpmE,50S&nbsp;ribosomal&nbsp;protein&nbsp;L31,90.2
1470591.BW41_02756,nadE,Glutamine-dependent&nbsp;NAD(+)&nbsp;synthetase,90.2
1470591.BW41_01348,infA,Translation&nbsp;initiation&nbsp;factor&nbsp;IF-1,90.1
1470591.BW41_01839,EZP53698.1,annotation&nbsp;not&nbsp;available,90.1
1470591.BW41_02864,BW41_02864,annotation&nbsp;not&nbsp;available,90.0
1470591.BW41_03070,BW41_03070,annotation&nbsp;not&nbsp;available,90.0
1470591.BW41_00815,BW41_00815,annotation&nbsp;not&nbsp;available,90.0
1470591.BW41_01496,BW41_01496,annotation&nbsp;not&nbsp;available,90.0
1470591.BW41_01197,BW41_01197,annotation&nbsp;not&nbsp;available,89.9
1470591.BW41_02076,rplR,50S&nbsp;ribosomal&nbsp;protein&nbsp;L18,89.8
1470591.BW41_00745,BW41_00745,annotation&nbsp;not&nbsp;available,89.8
1470591.BW41_00402,BW41_00402,annotation&nbsp;not&nbsp;available,89.8
1470591.BW41_02459,BW41_02459,annotation&nbsp;not&nbsp;available,89.8
1470591.BW41_02251,pncB,Nicotinate&nbsp;phosphoribosyltransferase,89.7
1470591.BW41_02047,BW41_02047,annotation&nbsp;not&nbsp;available,89.7
1470591.BW41_01644,BW41_01644,annotation&nbsp;not&nbsp;available,89.7
